4.714528564363718033e-03,-5.270030349493026733e-03
4.702759906649589539e-03,-5.280534736812114716e-03
4.702759906649589539e-03,-5.280534736812114716e-03
4.690270870923995972e-03,-5.291630979627370834e-03
4.674259107559919357e-03,-5.305779632180929184e-03
4.673875868320465088e-03,-5.306117702275514603e-03
4.664643667638301849e-03,-5.314235575497150421e-03
4.646896384656429291e-03,-5.329761188477277756e-03
4.637415986508131027e-03,-5.338011775165796280e-03
4.628119990229606628e-03,-5.346073769032955170e-03
4.628119990229606628e-03,-5.346073769032955170e-03
4.615144338458776474e-03,-5.357279442250728607e-03
4.598438739776611328e-03,-5.371625535190105438e-03
4.582925233989953995e-03,-5.384867545217275620e-03
4.578366409987211227e-03,-5.388744175434112549e-03
4.569987766444683075e-03,-5.395851098001003265e-03
4.550876561552286148e-03,-5.411979742348194122e-03
4.540266934782266617e-03,-5.420883186161518097e-03
4.540266934782266617e-03,-5.420883186161518097e-03
4.542922601103782654e-03,-5.418658256530761719e-03
4.528440535068511963e-03,-5.430766846984624863e-03
4.502964206039905548e-03,-5.451908800750970840e-03
4.487402271479368210e-03,-5.464725196361541748e-03
4.471799824386835098e-03,-5.477500148117542267e-03
4.471799824386835098e-03,-5.477500148117542267e-03
4.458077717572450638e-03,-5.488674156367778778e-03
4.450973123311996460e-03,-5.494437180459499359e-03
4.441096913069486618e-03,-5.502423271536827087e-03
4.431202542036771774e-03,-5.510393995791673660e-03
4.435930401086807251e-03,-5.506589077413082123e-03
4.396537318825721741e-03,-5.538091529160737991e-03
4.387821070849895477e-03,-5.545000080019235611e-03
4.387821070849895477e-03,-5.545000080019235611e-03
4.375287331640720367e-03,-5.554894916713237762e-03
4.361825995147228241e-03,-5.565471481531858444e-03
4.343995824456214905e-03,-5.579399876296520233e-03
4.340969491750001907e-03,-5.581754259765148163e-03
4.305288661271333694e-03,-5.609321873635053635e-03
4.313106648623943329e-03,-5.603312514722347260e-03
4.306222312152385712e-03,-5.608605220913887024e-03
4.289354197680950165e-03,-5.621516145765781403e-03
4.273106344044208527e-03,-5.633876193314790726e-03
4.273106344044208527e-03,-5.633876193314790726e-03
4.232881125062704086e-03,-5.664160940796136856e-03
4.222660791128873825e-03,-5.671784281730651855e-03
4.201289732009172440e-03,-5.687632597982883453e-03
4.208340309560298920e-03,-5.682418122887611389e-03
4.174077417701482773e-03,-5.707633215934038162e-03
4.094198346138000488e-03,-5.765200592577457428e-03
4.095568321645259857e-03,-5.764227826148271561e-03
4.094105679541826248e-03,-5.765266716480255127e-03
4.094105679541826248e-03,-5.765266716480255127e-03
4.038731101900339127e-03,-5.804192274808883667e-03
4.026404116302728653e-03,-5.812750663608312607e-03
3.949844744056463242e-03,-5.865042563527822495e-03
3.939820919185876846e-03,-5.871781148016452789e-03
3.902970347553491592e-03,-5.896339658647775650e-03
3.885497804731130600e-03,-5.907868035137653351e-03
3.809432033449411392e-03,-5.957199726253747940e-03
3.809432033449411392e-03,-5.957199726253747940e-03
3.720005275681614876e-03,-6.013448350131511688e-03
3.723446512594819069e-03,-6.011317949742078781e-03
3.648744663223624229e-03,-6.056951358914375305e-03
3.595928661525249481e-03,-6.088456138968467712e-03
3.537915414199233055e-03,-6.122348830103874207e-03
3.537915414199233055e-03,-6.122348830103874207e-03
3.524966305121779442e-03,-6.129813380539417267e-03
3.330095903947949409e-03,-6.237824913114309311e-03
3.299155971035361290e-03,-6.254244130104780197e-03
3.244820283725857735e-03,-6.282606162130832672e-03
3.115572966635227203e-03,-6.347693037241697311e-03
3.115572966635227203e-03,-6.347693037241697311e-03
2.984793856739997864e-03,-6.410226691514253616e-03
2.884326968342065811e-03,-6.456055678427219391e-03
2.754738787189126015e-03,-6.512404419481754303e-03
2.623323816806077957e-03,-6.566443014889955521e-03
2.485622651875019073e-03,-6.619794759899377823e-03
2.390319481492042542e-03,-6.654800847172737122e-03
2.360325772315263748e-03,-6.665498018264770508e-03
2.102738013491034508e-03,-6.751184351742267609e-03
2.102738013491034508e-03,-6.751184351742267609e-03
1.929040066897869110e-03,-6.802852731198072433e-03
1.760254031978547573e-03,-6.848467513918876648e-03
1.735107274726033211e-03,-6.854881532490253448e-03
1.299286028370261192e-03,-6.950673181563615799e-03
1.187468529678881168e-03,-6.970646791160106659e-03
9.247334674000740051e-04,7.010340224951505661e-03
5.367689300328493118e-04,7.050665095448493958e-03
5.367689300328493118e-04,7.050665095448493958e-03
6.348886992782354355e-03,3.113139187917113304e-03
6.950873415917158127e-03,1.298213377594947815e-03
6.950873415917158127e-03,1.298213377594947815e-03
6.951965857297182083e-03,1.292351167649030685e-03
-6.950569804757833481e-03,1.299837254919111729e-03
-6.949400063604116440e-03,1.306078513152897358e-03
6.957285106182098389e-03,1.263402868062257767e-03
6.962253712117671967e-03,5.235726755112409592e-03
6.962253712117671967e-03,5.235726755112409592e-03
6.959581281989812851e-03,5.250690896995365620e-03
6.970010697841644287e-03,5.191198010928928852e-03
6.968317553400993347e-03,5.201062230393290520e-03
6.964120082557201385e-03,5.225166022777557373e-03
6.961384322494268417e-03,5.240617362782359123e-03
-6.972160190343856812e-03,5.178550650365650654e-03
-2.972160190343856812e-03,5.178550650365650654e-03
-2.968892645090818405e-03,5.197720994241535664e-03
-2.979845464229583740e-03,1.132147968746721745e-03
-2.974541116505861282e-03,1.164376852102577686e-03
-2.980220321565866470e-03,1.129834214225411415e-03
-6.984028033912181854e-03,1.106053357943892479e-03
-6.988801062107086182e-03,1.075481763109564781e-03
-6.989671383053064346e-03,1.069810474291443825e-03
-7.008563727140426636e-03,9.381007403135299683e-04
-7.008563727140426636e-03,9.381007403135299683e-04
-7.011957000941038132e-03,9.123906493186950684e-04
-7.021515630185604095e-03,8.356528705917298794e-04
-7.027582731097936630e-03,7.829962996765971184e-04
-7.040958851575851440e-03,6.518414593301713467e-04
-6.540129426866769791e-03,2.688253531232476234e-03
6.545558106154203415e-03,2.675008028745651245e-03
6.545558106154203415e-03,2.675008028745651245e-03
6.550749763846397400e-03,2.662269864231348038e-03
6.561502814292907715e-03,2.635655226185917854e-03
6.573445629328489304e-03,2.605726476758718491e-03
6.584580987691879272e-03,2.577458741143345833e-03
6.598809733986854553e-03,2.540809568017721176e-03
6.598809733986854553e-03,2.540809568017721176e-03
-6.619683466851711273e-03,2.485919045284390450e-03
-6.660308223217725754e-03,2.374930540099740028e-03
-6.687316112220287323e-03,2.297781873494386673e-03
-6.677276920527219772e-03,2.326794201508164406e-03
-6.696029566228389740e-03,2.272264566272497177e-03
-6.696029566228389740e-03,2.272264566272497177e-03
-6.724685430526733398e-03,2.186002209782600403e-03
-6.744595710188150406e-03,2.123777288943529129e-03
-6.754455156624317169e-03,2.092208014801144600e-03
-6.767394486814737320e-03,2.049968112260103226e-03
-6.760367657989263535e-03,2.073023933917284012e-03
-6.788902916014194489e-03,1.977574080228805542e-03
-6.788902916014194489e-03,1.977574080228805542e-03
-6.805639714002609253e-03,1.919184112921357155e-03
-6.814027205109596252e-03,1.889188191853463650e-03
-6.809556856751441956e-03,1.905238255858421326e-03
-6.232494488358497620e-03,3.340061986818909645e-03
-6.249669007956981659e-03,3.307814477011561394e-03
-6.237655412405729294e-03,3.330413717776536942e-03
-6.226326338946819305e-03,3.351545892655849457e-03
-6.232319865375757217e-03,3.340387484058737755e-03
-6.253127474337816238e-03,3.301272401586174965e-03
-6.253127474337816238e-03,3.301272401586174965e-03
-6.263545714318752289e-03,3.281462471932172775e-03
-6.244344636797904968e-03,3.317854832857847214e-03
-6.269264500588178635e-03,3.270523622632026672e-03
-6.287441123276948929e-03,3.235441865399479866e-03
-6.309884600341320038e-03,3.191450377926230431e-03
-6.321872118860483170e-03,3.167638089507818222e-03
-6.321872118860483170e-03,3.167638089507818222e-03
-6.352406460791826248e-03,3.105951240286231041e-03
-6.386675406247377396e-03,3.034860594198107719e-03
-6.416807882487773895e-03,2.970618894323706627e-03
-6.398342084139585495e-03,3.010185435414314270e-03
-6.432623602449893951e-03,2.936214208602905273e-03
-6.446997169405221939e-03,2.904518041759729385e-03
-6.487476639449596405e-03,2.812942489981651306e-03
-6.529746111482381821e-03,2.713377354666590691e-03
-5.972258280962705612e-03,3.785779932513833046e-03
-5.972258280962705612e-03,3.785779932513833046e-03
-6.001678295433521271e-03,3.738964674994349480e-03
-6.004714407026767731e-03,3.734087105840444565e-03
-6.036431062966585159e-03,3.682594047859311104e-03
-6.034738849848508835e-03,3.685366827994585037e-03
-6.073814351111650467e-03,3.620604751631617546e-03
-6.079780869185924530e-03,3.610576968640089035e-03
-6.079780869185924530e-03,3.610576968640089035e-03
-6.077503319829702377e-03,3.614409361034631729e-03
-6.067207083106040955e-03,3.631666069850325584e-03
-6.080068182200193405e-03,3.610093146562576294e-03
-6.080523598939180374e-03,3.609325503930449486e-03
-6.037688814103603363e-03,3.680531401187181473e-03
-6.149371154606342316e-03,3.490735776722431183e-03
-6.125218234956264496e-03,3.532945644110441208e-03
-6.159815937280654907e-03,3.472270909696817398e-03
-6.159815937280654907e-03,3.472270909696817398e-03
-6.210922729223966599e-03,3.380006179213523865e-03
-5.822673439979553223e-03,4.012041259557008743e-03
-5.855148658156394958e-03,3.964496776461601257e-03
-5.853044800460338593e-03,3.967601805925369263e-03
-5.850696470588445663e-03,3.971064463257789612e-03
-5.875550676137208939e-03,3.934196662157773972e-03
-5.904888734221458435e-03,3.890024498105049133e-03
-5.887487903237342834e-03,3.916310146450996399e-03
-5.887487903237342834e-03,3.916310146450996399e-03
-5.916125141084194183e-03,3.872914472594857216e-03
-5.912067368626594543e-03,3.879105672240257263e-03
-5.905614700168371201e-03,3.888922277837991714e-03
-5.937559064477682114e-03,3.839972894638776779e-03
-5.957088898867368698e-03,3.809605026617646217e-03
2.117024967446923256e-03,6.746718194335699081e-03
7.016038056463003159e-03,-8.804618264548480511e-04
7.016038056463003159e-03,-8.804618264548480511e-04
7.017374504357576370e-03,-8.697443408891558647e-04
7.017713505774736404e-03,-8.670046227052807808e-04
7.020845077931880951e-03,-8.412692113779485226e-04
7.024080026894807816e-03,-8.138198172673583031e-04
7.028320338577032089e-03,-7.763468311168253422e-04
7.028117775917053223e-03,-7.781772874295711517e-04
7.028117775917053223e-03,-7.781772874295711517e-04
7.033722940832376480e-03,-7.257683901116251945e-04
7.037369068711996078e-03,-6.895169499330222607e-04
7.040072698146104813e-03,-6.613424047827720642e-04
7.043260615319013596e-03,-6.264838739298284054e-04
7.044104859232902527e-03,-6.169182015582919121e-04
6.929852534085512161e-03,-1.406108611263334751e-03
6.937512196600437164e-03,-1.367817516438663006e-03
6.933951284736394882e-03,-1.385756651870906353e-03
6.940231658518314362e-03,-1.353952335193753242e-03
6.940231658518314362e-03,-1.353952335193753242e-03
6.947610992938280106e-03,-1.315560541115701199e-03
6.947290152311325073e-03,-1.317254267632961273e-03
6.947444286197423935e-03,-1.316442154347896576e-03
6.952888332307338715e-03,-1.287377672269940376e-03
6.964333821088075638e-03,-1.223951112478971481e-03
6.971888244152069092e-03,-1.180159626528620720e-03
6.989813875406980515e-03,-1.068877638317644596e-03
6.988588720560073853e-03,-1.076858723536133766e-03
7.010699715465307236e-03,-9.220016072504222393e-04
7.010699715465307236e-03,-9.220016072504222393e-04
7.024528924375772476e-03,-8.099336409941315651e-04
7.026593200862407684e-03,-7.918276241980493069e-04
7.039056625217199326e-03,-6.720708915963768959e-04
7.038556039333343506e-03,-6.772970082238316536e-04
7.046401966363191605e-03,-5.901015829294919968e-04
7.054663728922605515e-03,-4.813730483874678612e-04
7.054663728922605515e-03,-4.813730483874678612e-04
7.050988730043172836e-03,-5.325039965100586414e-04
7.058197632431983948e-03,-4.264348535798490047e-04
7.068227045238018036e-03,-2.004162088269367814e-04
7.068975362926721573e-03,-1.720045984257012606e-04
7.069857325404882431e-03,-1.308456266997382045e-04
7.069502957165241241e-03,-1.487534173065796494e-04
7.071066182106733322e-03,4.677764081861823797e-06
7.071066182106733322e-03,4.677764081861823797e-06
7.070899475365877151e-03,4.876230377703905106e-05
7.070760708302259445e-03,6.588309770449995995e-05
7.070478983223438263e-03,9.124565258389338851e-05
7.067192811518907547e-03,2.340659993933513761e-04
7.070157211273908615e-03,1.134836857090704143e-04
7.067881990224123001e-03,2.122416335623711348e-04
7.064037956297397614e-03,3.152236167807132006e-04
7.057527545839548111e-03,4.373851988930255175e-04
7.057527545839548111e-03,4.373851988930255175e-04
7.056863512843847275e-03,4.479713097680360079e-04
7.054763380438089371e-03,4.799124435521662235e-04
7.042421493679285049e-03,6.358478567562997341e-04
7.039263844490051270e-03,6.698970100842416286e-04
7.036518305540084839e-03,6.981468177400529385e-04
7.018694654107093811e-03,8.590273209847509861e-04
7.024116348475217819e-03,8.135031093843281269e-04
7.024116348475217819e-03,8.135031093843281269e-04
7.035809569060802460e-03,7.052543805912137032e-04
7.000346668064594269e-03,9.975696448236703873e-04
6.997461430728435516e-03,1.017610775306820869e-03
7.000979501754045486e-03,9.931178065016865730e-04
6.978503428399562836e-03,1.140391221269965172e-03
6.968404166400432587e-03,1.200559898279607296e-03
6.965541280806064606e-03,1.217059092596173286e-03
6.965541280806064606e-03,1.217059092596173286e-03
6.937795784324407578e-03,1.366377924568951130e-03
6.923061329871416092e-03,1.439173473045229912e-03
6.912142969667911530e-03,1.490730210207402706e-03
6.902229040861129761e-03,1.535980496555566788e-03
6.888599600642919540e-03,1.595992711372673512e-03
6.877066101878881454e-03,1.644980045966804028e-03
6.859555374830961227e-03,1.716537168249487877e-03
6.859555374830961227e-03,1.716537168249487877e-03
6.797753740102052689e-03,1.946932286955416203e-03
6.808765232563018799e-03,1.908065634779632092e-03
6.793824024498462677e-03,1.960600260645151138e-03
6.756599526852369308e-03,2.085273154079914093e-03
6.756767164915800095e-03,2.084728796035051346e-03
6.804813165217638016e-03,1.922113588079810143e-03
6.735613569617271423e-03,2.152094151824712753e-03
6.699685007333755493e-03,2.261463785544037819e-03
6.699685007333755493e-03,2.261463785544037819e-03
6.706171669065952301e-03,2.242155605927109718e-03
6.699660327285528183e-03,2.261537127196788788e-03
7.066070102155208588e-03,2.658120356500148773e-04
7.065042387694120407e-03,2.918484096881002188e-04
7.063515018671751022e-03,3.267393913120031357e-04
7.065302692353725433e-03,2.854729536920785904e-04
7.065302692353725433e-03,2.854729536920785904e-04
7.056329399347305298e-03,4.563050752039998770e-04
7.054362911731004715e-03,4.857603926211595535e-04
7.052457425743341446e-03,5.126824253238737583e-04
7.046726066619157791e-03,5.862156976945698261e-04
7.044621277600526810e-03,6.109909154474735260e-04
7.045249920338392258e-03,6.037021521478891373e-04
7.045819889754056931e-03,5.970124620944261551e-04
7.040851283818483353e-03,6.530017126351594925e-04
7.040811236947774887e-03,6.534334970638155937e-04
7.040811236947774887e-03,6.534334970638155937e-04
7.042331621050834656e-03,6.368400063365697861e-04
7.021852303296327591e-03,8.328206022270023823e-04
7.017703726887702942e-03,8.670830866321921349e-04
7.020760327577590942e-03,8.419763762503862381e-04
7.018925156444311142e-03,8.571390644647181034e-04
7.006744854152202606e-03,9.515922865830361843e-04
7.006744854152202606e-03,9.515922865830361843e-04
6.997076794505119324e-03,1.020253170281648636e-03
6.991196423768997192e-03,1.059798290953040123e-03
6.986866705119609833e-03,1.087976968847215176e-03
6.983712781220674515e-03,1.108042779378592968e-03
6.985576357692480087e-03,1.096230000257492065e-03
6.985576357692480087e-03,1.096230000257492065e-03
6.974834017455577850e-03,1.162623520940542221e-03
6.971406284719705582e-03,1.183002488687634468e-03
6.964983418583869934e-03,1.220248872414231300e-03
6.956250872462987900e-03,1.269083120860159397e-03
6.954839453101158142e-03,1.276796218007802963e-03
6.945027969777584076e-03,1.329129911027848721e-03
6.954108364880084991e-03,1.280772034078836441e-03
6.946734618395566940e-03,1.320180715993046761e-03
6.941817700862884521e-03,1.345795462839305401e-03
6.941817700862884521e-03,1.345795462839305401e-03
6.939076352864503860e-03,1.359859947115182877e-03
6.945331580936908722e-03,1.327542704530060291e-03
6.931713316589593887e-03,1.396908541209995747e-03
6.921237334609031677e-03,1.447920221835374832e-03
6.918272469192743301e-03,1.462020678445696831e-03
6.906488910317420959e-03,1.516709919087588787e-03
6.891671102494001389e-03,1.582677126862108707e-03
6.891671102494001389e-03,1.582677126862108707e-03
6.890970282256603241e-03,1.585726509802043438e-03
6.877792533487081528e-03,1.641940092667937279e-03
6.869789678603410721e-03,1.675109728239476681e-03
6.858578883111476898e-03,1.720434171147644520e-03
6.850823294371366501e-03,1.751062693074345589e-03
6.835748907178640366e-03,1.809015986509621143e-03
6.838519126176834106e-03,1.798515673726797104e-03
6.838519126176834106e-03,1.798515673726797104e-03
6.843426730483770370e-03,1.779750222340226173e-03
6.817127577960491180e-03,1.877970178611576557e-03
6.806931458413600922e-03,1.914596883580088615e-03
6.780031602829694748e-03,2.007777336984872818e-03
6.767060142010450363e-03,2.051071729511022568e-03
6.753709632903337479e-03,2.094613155350089073e-03
6.741013843566179276e-03,2.135119168087840080e-03
6.744690705090761185e-03,2.123475307598710060e-03
6.744690705090761185e-03,2.123475307598710060e-03
6.733116693794727325e-03,2.159893745556473732e-03
6.712052505463361740e-03,2.224488649517297745e-03
6.705405190587043762e-03,2.244446426630020142e-03
6.646050605922937393e-03,2.414541551843285561e-03
6.657080259174108505e-03,2.383963204920291901e-03
6.616334430873394012e-03,2.494818763807415962e-03
6.618307437747716904e-03,2.489579608663916588e-03
6.618307437747716904e-03,2.489579608663916588e-03
6.597324740141630173e-03,2.544662449508905411e-03
6.562528200447559357e-03,2.633102005347609520e-03
6.566633470356464386e-03,2.622846746817231178e-03
6.491654552519321442e-03,2.803287003189325333e-03
6.482838187366724014e-03,2.823616145178675652e-03
6.449397653341293335e-03,2.899184823036193848e-03
7.049411069601774216e-03,5.529921036213636398e-04
7.049411069601774216e-03,5.529921036213636398e-04
7.046184036880731583e-03,5.926949088461697102e-04
7.047410588711500168e-03,5.779312341473996639e-04
7.044543512165546417e-03,6.118897581472992897e-04
7.036795839667320251e-03,6.953424890525639057e-04
7.042386103421449661e-03,6.362391286529600620e-04
7.047047372907400131e-03,5.823417450301349163e-04
7.051508873701095581e-03,5.255702417343854904e-04
7.050468586385250092e-03,5.393438623286783695e-04
7.050468586385250092e-03,5.393438623286783695e-04
7.052370812743902206e-03,5.138761480338871479e-04
7.054209243506193161e-03,4.879863990936428308e-04
7.051812019199132919e-03,5.214828997850418091e-04
7.058516610413789749e-03,4.211208433844149113e-04
7.061599288135766983e-03,3.658088971860706806e-04
7.056123577058315277e-03,4.594757338054478168e-04
7.056123577058315277e-03,4.594757338054478168e-04
7.057351991534233093e-03,4.402072227094322443e-04
7.059874944388866425e-03,3.977023879997432232e-04
7.062069606035947800e-03,3.566159866750240326e-04
7.058618124574422836e-03,4.194182984065264463e-04
7.057901006191968918e-03,4.313157696742564440e-04
7.058232557028532028e-03,4.258552507963031530e-04
7.056808099150657654e-03,4.488420672714710236e-04
7.053479552268981934e-03,4.984217812307178974e-04
7.050004787743091583e-03,5.453758058138191700e-04
7.050004787743091583e-03,5.453758058138191700e-04
7.047789636999368668e-03,5.732904537580907345e-04
7.050072308629751205e-03,5.444987327791750431e-04
7.054923567920923233e-03,4.775489214807748795e-04
7.046631537377834320e-03,5.873545305803418159e-04
7.046275306493043900e-03,5.916098598390817642e-04
7.045245729386806488e-03,6.037480197846889496e-04
7.031503133475780487e-03,7.469693664461374283e-04
7.030908484011888504e-03,7.525475230067968369e-04
7.036407478153705597e-03,6.992644048295915127e-04
7.036407478153705597e-03,6.992644048295915127e-04
7.029460277408361435e-03,7.659560069441795349e-04
7.040532771497964859e-03,-6.564307259395718575e-04
7.043864578008651733e-03,-6.196521571837365627e-04
7.042421959340572357e-03,-6.358378450386226177e-04
7.042591925710439682e-03,-6.339529645629227161e-04
7.046618498861789703e-03,-5.875070346519351006e-04
7.046618498861789703e-03,-5.875070346519351006e-04
7.046903017908334732e-03,-5.840872763656079769e-04
7.046091370284557343e-03,-5.937980604358017445e-04
7.049452979117631912e-03,-5.524626467376947403e-04
7.045526988804340363e-03,-6.004594615660607815e-04
7.046494167298078537e-03,-5.889997119084000587e-04
7.048719096928834915e-03,-5.617483402602374554e-04
7.048974279314279556e-03,-5.585362669080495834e-04
7.048869971185922623e-03,-5.598499556072056293e-04
7.048869971185922623e-03,-5.598499556072056293e-04
7.047046907246112823e-03,-5.823460523970425129e-04
7.050408516079187393e-03,-5.401322268880903721e-04
7.050010841339826584e-03,-5.452931509353220463e-04
7.050000131130218506e-03,-5.454334313981235027e-04
7.056287489831447601e-03,-4.569547600112855434e-04
7.056287489831447601e-03,-4.569547600112855434e-04
7.054353132843971252e-03,-4.859017790295183659e-04
7.057670038193464279e-03,-4.350796807557344437e-04
7.052152417600154877e-03,-5.168651114217936993e-04
7.054451387375593185e-03,-4.844737995881587267e-04
7.058982737362384796e-03,-4.132367612328380346e-04
7.056347094476222992e-03,-4.560305969789624214e-04
7.059066556394100189e-03,-4.117999924346804619e-04
7.056135218590497971e-03,-4.593022458720952272e-04
7.056135218590497971e-03,-4.593022458720952272e-04
7.060185540467500687e-03,-3.921495808754116297e-04
7.060692179948091507e-03,-3.829210763797163963e-04
7.063677068799734116e-03,-3.232140443287789822e-04
7.061940617859363556e-03,-3.591607382986694574e-04
7.061906624585390091e-03,-3.598273033276200294e-04
7.060233037918806076e-03,-3.912936663255095482e-04
7.061697077006101608e-03,-3.639120550360530615e-04
7.061058189719915390e-03,-3.761056577786803246e-04
7.061058189719915390e-03,-3.761056577786803246e-04
7.062364835292100906e-03,-3.507214423734694719e-04
7.061478216201066971e-03,-3.681390080600976944e-04
7.062243297696113586e-03,-3.531572874635457993e-04
7.061773911118507385e-03,-3.624208911787718534e-04
7.063794881105422974e-03,3.206280816812068224e-04
7.064455188810825348e-03,3.057363501284271479e-04
7.064051460474729538e-03,3.149227704852819443e-04
7.061862386763095856e-03,3.606939280871301889e-04
7.061862386763095856e-03,3.606939280871301889e-04
7.064634002745151520e-03,3.015720867551863194e-04
7.057408336549997330e-03,4.392999398987740278e-04
7.061339449137449265e-03,3.707909781951457262e-04
7.069380022585391998e-03,1.544904225738719106e-04
7.065309677273035049e-03,2.853053156286478043e-04
7.060830481350421906e-03,3.803630243055522442e-04
7.059989962726831436e-03,3.956573782488703728e-04
7.059989962726831436e-03,3.956573782488703728e-04
7.066379766911268234e-03,2.574413956608623266e-04
2.354769269004464149e-03,6.667463108897209167e-03
2.148776315152645111e-03,6.736672949045896530e-03
2.051992807537317276e-03,6.766781210899353027e-03
2.307619201019406319e-03,6.683927960693836212e-03
1.904469681903719902e-03,6.809771992266178131e-03
1.640287577174603939e-03,6.878186948597431183e-03
1.640287577174603939e-03,6.878186948597431183e-03
1.665363204665482044e-03,6.872158497571945190e-03
1.641083625145256519e-03,6.877996958792209625e-03
1.726326881907880306e-03,6.857098080217838287e-03
1.508649438619613647e-03,6.908254232257604599e-03
1.696453196927905083e-03,6.864550057798624039e-03
1.698584645055234432e-03,6.864022929221391678e-03
-2.618063008412718773e-03,6.568542215973138809e-03
-2.618063008412718773e-03,6.568542215973138809e-03
-2.637904137372970581e-03,6.560598965734243393e-03
-2.619092119857668877e-03,6.568131968379020691e-03
-2.634173957630991936e-03,6.562097929418087006e-03
-2.651713788509368896e-03,6.555029656738042831e-03
-2.655077725648880005e-03,6.553667597472667694e-03
-2.625452121719717979e-03,6.565592251718044281e-03
-2.618796424940228462e-03,6.568249780684709549e-03
-2.645213855430483818e-03,6.557655520737171173e-03
-2.645213855430483818e-03,6.557655520737171173e-03
-2.629761118441820145e-03,6.563867442309856415e-03
-2.605763031169772148e-03,6.573431193828582764e-03
-2.607683418318629265e-03,6.572669837623834610e-03
-2.602963009849190712e-03,6.574540399014949799e-03
-2.581329550594091415e-03,6.583064328879117966e-03
-2.581329550594091415e-03,6.583064328879117966e-03
-2.565252827480435371e-03,6.589345633983612061e-03
-2.455651760101318359e-03,6.630970630794763565e-03
-2.530316589400172234e-03,6.602840032428503036e-03
-2.537625376135110855e-03,6.600034888833761215e-03
-2.524800365790724754e-03,6.604951340705156326e-03
-2.511375118046998978e-03,6.610067561268806458e-03
-2.511375118046998978e-03,6.610067561268806458e-03
-2.447429113090038300e-03,6.634010002017021179e-03
-3.652174724265933037e-03,6.054883822798728943e-03
-3.657748457044363022e-03,6.051518488675355911e-03
-3.652047365903854370e-03,6.054960656911134720e-03
-3.647666890174150467e-03,6.057600956410169601e-03
-3.643667092546820641e-03,6.060007493942975998e-03
-3.642002586275339127e-03,6.061007734388113022e-03
-3.618617309257388115e-03,6.074998527765274048e-03
